Sentence,Label
"
Gerry Cheevers used to have a mask that had stitches painted all over
it.",4
"The Ottwawa Senators fired Mel Bridgman at 1:00 PM today.
Randy Sexton is gonna replace him.
",-1
"

I think you missed one of my points there.  It takes *more* than a great
GM to win a stanley cup, even once.  Some of the guys on the list you
gave earlier never won one.  I agree that you and I could probably argue
back and forth for days to no avail about who is the best GM in hockey-
that is a matter of opinion, and who is to say my opinion is any better 
than yours or yours than mine?  But the point of my *original* original
post (if not well stated) was that Murray has the GM abilities but not
the coaching abilities.  Which leads to below:


I think at this point there's a personal, emotional element involved here
which transcends Murray's logical thought.  As outsiders, it's fine for 
us to say, ""He should hire a different coach.""  In fact, he has talked about
doing so in the past.  But, the press (here in Detroit, at least) has so
built up this business about Murray never getting past the second round of
the playoffs as a coach, that I think he has taken it upon himself to 
prove to the world that he *is* capable of coaching a team past the second
round.  He needs to, as the papers say, ""get that monkey off his back.""
So it becomes a matter not of intelligence, but of pride.  Is it foolish
to let pride stand in the way of sound logic?  Perhaps, but we're all
a little that way from time to time.  I think eventually he'll step down
from behind the bench and concentrate on his GM duties, and the team will
improve as a result.

I think his coaching duties take away time he might have otherwise spent
on GM work.  In that sense, once he steps down as coach, we'll see how
good of a GM he really is.


I may not agree with everything you've said, but it's been fun discussing
it with you.
",-1
"
	Close Roger, but no banana, er avocado or is it artichoke ?!?

	Geracie in the Murky News said Kingston will be the new 49ers
	quarterback.  I'm still trying to determine if he is kidding
	or not :).  If I happen to pound down enuff pints sometime 
	this week I'll go back and check what stooper idiot Purdy
	said in his column.  That ought to be worth a few Leafs, I
	mean Laughs.   If I'm really depressed I'll read the SF Comicle.

	mark

 just say",-1
" 
In the game *I* have seen yesterday in the Olympiahalle of Munich
Canada won 4-1 against Sweden! The last goal for Canada was at 19:59 in
the 3rd period. Maybe you shouldn't go and get you another beer 
before the game is over and then post imaginary results...

Holger
",-1
,-1
"
What is the policy regarding players and the minor league playoffs versus WC?
I know that the Rangers are holding back Kovalev, Zubov, and Andersson for
Binghamton, but I also know that the Whalers wanted Michael Nylander to play
for Springfield, while Nylander wanted to play for Sweden. The Whalers allowed
the NHL to decide, and the NHL chose the WCs. How does this differ from the
Rangers and Oilers? Did the Whalers have to go through the league, or could
they have forced Nylander to play in Springfield?",-1
"The FLYERS team that can beat any team on any night showed up at the Spectrum
Sunday night, and dominated the Maple Leafs thoroughly en route to a 4-0
shutout. Tommy Soderstrom will get credit for the shutout, but he barely broke
a sweat until the third period as the FLYERS defense kept the Leafs from
mounting any serious attack.

Injuries:

Pelle Eklund is day-to-day with a bruised thigh.

Roster Moves:

Jason Bowen was added to the lineup for his first NHL game. Jason was the FLYERS
second pick in the first round (15th overall) of the 1992 entry draft. 19 years
old, 6'4"", 210 lbs. In 62 games with the tri-city Americans he had 10 goals,
12 assists and 219 PIM. He plays left wing and defense, he played defense in
this game although Bobby Taylor said that Bill Dineen was planning to use him
up front as well.

Andre Faust was returned to Hershey. He actually left after the second period
of the Kings game, flew to Albany, got the game tying goal in a Bears OT win,
and played again for Hershey Sunday night.

Lines:

Fedyk-Lindros-Recchi
Beranek-Brind'Amour-Dineen
Lomakin-Butsayev-Conroy
Acton-Brown

Galley-McGill
Yushkevich-Cronin
Carkner-Hawgood
Bowen

Tommy Soderstrom in goal.

Acton replaced Lomakin in the 3rd period.

Game Summary:

If the FLYERS played like this every night, they'd be in the playoffs this
year. The FLYERS hit everything that moved. They created scoring chance after
scoring chance. They snuffed out everything that the Leafs tried to do.

Jason Bowen made a good play on his first NHL shift that almost created a goal.
He had the puck in the top of the left offensive circle all alone, but instead
of taking the shot he found Brind'Amour crashing the net on the other side.
A perfect pass and a good shot across Daren Puppa's body should have been a
goal, but Puppa made a great save reading the play.

Garry Galley gave the Maple Leafs 7th ranked power play the first chance when
he hooked Doug Gilmour at 4:25. The FLYERS lowly 21st ranked penalty killing
unit was almost flawless the entire game, and set the tone on this kill. The
Maple Leafs got almost nothing but long unscreened shots, and the defense swept
away every rebound.

After the power play, the FLYERS got a goal on an ugly play. Rod Brind'Amour
gave the puck to Greg Hawgood at the right point, and he sent a drive at the
net. Puppa made the save and kicked the rebound right into the feet of Josef
Beranek and Bob Rouse, who were wrestling in the slot. Beranek was able to
get his stick on the puck and push it out to Dineen who was skating into
the slot from the right circle, and he lifted a backhander over Puppa for
a 1-0 FLYERS lead at 8:10.

The FLYERS kept the pressure on, and Puppa was the only Leaf keeping the FLYERS
from building on their lead for a while. Eventually things settled down and
defense prevailed. Each team got an occasional scoring chance, but the goalies
were strong. Bowen started giving some Lindros-like checks in his own corners.
Then Lindros, who was looking to avenge a hit Foligno gave him, thought he had
a chance to even the score. He had Foligno lined up at center ice, leaned into
him, and rode him into the center ice boards. The only problem was that Foligno
was a little far from the boards, and Mike ""Mister"" McGeough felt that it
warranted a boarding call at 15:38

The Leafs couldn't get anything going on the power play as the FLYERS were
very aggressive (for a change) on the kill.

With time running out in the period, Recchi carried through the neutral zone
and handed to Lindros as they approached the Leaf's blue line. They were in
a crowd with Wendell Clark and Jamie Macoun, Lindros tried a backhand pass
to Recchi through the feet of Macoun that connected to Recchi, but then Clark
checked Recchi off the puck. Macoun then tried to clear, but it was weak and
went right to McGill who had manned the point. He drove it from just inside
the blue line. Macoun got his stick on it and deflected it past his own
goalie at 19:55.1. Shots were 13-8 FLYERS in the period.

The FLYERS finally got their first chance on the power play when Dave Andreychuk
tripped up Rod Brind'Amour in his offensive zone. During the power play, the
FLYERS got cheated a little when the puck popped up into the air and Eric
gloved it down, but McGeough thought it hit his stick above his head. We
could see from our seats at the other end of the ice that it only hit his glove
and the replay confirmed, but the faceoff went to the other end. As time was
running out in the advantage, Lindros found Galley with a pass across the goal
mouth but Puppa made the save. The rebound kicked back to the right corner where
Recchi picked it up, passed it out to Eric crashing through the right circle,
and Eric one-timed past Puppa at 7:55. With the assist, Recchi moves past
Bobby Clarke's 74-75 season, the second best one season total for a FLYER at
117.  Eric moves up to 4th all time in FLYERS rookie scoring with 67 points.

Mike Eastwood took down Al Conroy at 8:30 to give the FLYERS another chance on
the power play. Not much pressure before Garry Galley ended the power play with
a slash at 9:19. Not much happened on the 4 on 4, although the Leafs had most
of the possession. The FLYERS smothered the Leafs short power play. Tempers
flared a little at 13:14. Bowen and Pearson got roughing minors, Keith Acton
got a bloody face. Dave McLlwain then took a dive and got Greg Hawgood a
hooking minor at 13:46 to set up a 4 on 3. The replay showed that Hawgood's
stick stopped making contact with McLlwain long before he spun around and fell.
Again the FLYERS smothered the Leafs power play, led by Dimitri Yushkevich.
Bowen made a thundering hit when he came out of the box on Pearson. Berehowski
tried to perplex everybody with his sloooowball. He had the puck at the point,
and just trickled a pass down the slot. He made all the FLYERS look silly as
nobody could get a stick on it, and it got to Gilmour at the side of the net,
but Soderstrom stoned him.

The FLYERS picked things up offensively after the kill was over, but didn't
get anything home. Shots were 13-10 FLYERS.

The FLYERS were content with the 3 goal lead in the third period, and they
decided that if Tommy wanted a shutout, he was going to have to work for it a
little.

The FLYERS got most of the scoring chances in the first 7 or so minutes of the
period, but couldn't get past Puppa. Then the Leafs got tired of Lindros making
road kill out of them, and tempers flared. 2 each for Doug Gilmour and Lindros 
(unsportsmanlike conduct) and 2 each for Glenn Anderson and McGill (roughing)
all at 7:02. Terry Carkner then took a kneeing penalty at 7:51 on Gilmour.

Again the FLYERS smothered the Leafs power play.

At about the 12 minute mark, Dave Andreychuk got a shot away from his left
circle that got through Soderstrom. The puck was rolling on it's side, and
as luck would have it it turned away from the net instead of turning towards
it (think of how a rolling quarter inevitably starts to lean one way or the
other). Seconds later Rod Brind'Amour tripped up Gilmour at 12:24 to give the
Leafs another chance on the power play. On the advantage, after Soderstrom
stoned Andreychuk while lying down, Andreychuk got the rebound through
Soderstrom, but from behind the net and it went straight through and was swept
away by one of his defensemen. They kept the pressure on, but Soderstrom was
equal and preserved the shutout.

Recchi cross checked Ken Baumgartner to get tempers hot and start a brawl
at 16:01. No punches thrown, Recchi got the initial minor, Krushelnyski
Baumgartner and Lindros each got roughing minors. At 17:02 Rouse and Beranek
expressed their mutual dislike for each other and got 2 each for slashing to
set up another 4 on 4. Mike Eastwood shoved down Ryan McGill in the FLYERS
zone as they were battling for the puck, and while McGill was down he ran
his stick across McGill's face. The FLYERS were not happy with that at all.
5-8 Al Conroy paired up with 6-1 Berehowski, and started throwing punches.
Upward. Well, Al held his own, much to the delight of the crowd. Each got
a couple punches in before going down in a head, and Al got a standing O!
Penalties: Eastwood 5 (cross check) + game, Clark, Carkner 10 each. Berehowski
and Conroy 5 each (fighting) at 17:49.

So a major penalty for the rest of the game for the FLYERS. The had no interest
in stting on the lead. Hawgood, Galley and Brind'Amour played catch until
Hawgood found Dineen all alone in the left circle, he controlled the puck and
blasted it past Puppa at 18:39.

That was all the fireworks, Tommy Soderstrom would not face another shot. Puppa
did, but kept the FLYERS off the board. 4-0 FLYERS, shots were 9-8 FLYERS in the
3rd. Probably the strongest game I've seen from the FLYERS since the All Star
break. Shutout number 4 for Soderstrom, all since 1/10. Tied for 2nd most in
the NHL, but he's played fewer games than Belfour (6) or the goalie I can't
remember that he's tied with.

Next up it's the Winnipeg Selannes Tuesday night in Winnipeg. The FLYERS cannot
be eliminated if they win, but a loss coupled with an Islander win that night
in Washington would be the official end.

FLYERS up to 71 points on the season in 78 games. Last year they had 75 points
in 80 games (5 under .500), so they need at least 8 points in their last 6
games to improve on that only by percentage points (5 under in 84 is better
than 5 under in 80).

Tragic number holds at 3 points with 6 games left. The tragic number for 5th
is 5 points, I watched the Rangers blow a 4-2 third period lead at home to
lose 5-4 before I finished this up. Why 5 points instead of 4? Well, the FLYERS
will win the tie-breaker if they catch them, whereas the Islanders win tie
breakers against the FLYERS and so need only a tie. The Rangers could crumble
down the stretch as they play the Devils, the Pens twice, the FLYERS, and
finish up with 2 games against the Caps. So I guess 5th place could be the
goal for the team to focus on.

FLYERS team record watch:

Eric Lindros:

38 goals, 29 assists, 67 points

(rookie records)
club record goals:			club record points:
Eric Lindros	38 1992-93		Dave Poulin	76 1983-84
Brian Propp	34 1979-80		Brian Propp	75 1979-80
Ron Flockhart	33 1981-82		Ron Flockhart	72 1981-82
Dave Poulin	31 1983-84		Eric Lindros	67 1992-93
Bill Barber	30 1972-73		Pelle Eklund	66 1985-86

Mark Recchi:

51 goals, 66 assists, 117 points.

club record goals:			club record points:
Reggie Leach	61 1975-76		Bobby Clarke	119 1975-76
Tim Kerr	58 1985-86,86-87	Mark Recchi	117 1992-93
Tim Kerr	54 1983-84,84-85	Bobby Clarke	116 1974-75
Mark Recchi	51 1992-93		Bill Barber	112 1975-76
Rick Macliesh	50 1972-73		Bobby Clarke	104 1972-73
Bill Barber	50 1975-76		Rick Macliesh	100 1972-73
Reggie Leach	50 1979-80

FLYERS career years:

Player		Points	Best Prior Season
Mark Recchi	117	113 (90-91 Penguins)
Rod Brind'Amour	79	77 (91-92 FLYERS)
Garry Galley	58	38 (84-85 Kings)
Brent Fedyk	58	35 (90-91 Red Wings)

That's all for now...",-1
"
What?! White, yes. Well off, definitely not. Hockey season ticket owners have
the lowest average income of any of the four major North American sports.

And think of where the majority of hockey players come from. From a farm out
in Boondock, Saskatchewan or Weedville, Alberta.


The inner city isn't the only place that is poor.
I think the biggest barrier to hockey in the inner city is... no ICE to play on.

						  Stace
",-1
" 
 
 Well, I'm a Wings fan and I think the FIRST thing that you should do is to
get the opponent's line combinations correct before you try to match up anyone
with them.  There is no Yzerman-Fedorov-Probert line, except for maybe on a
powerplay.  These three players usually play on three different lines.
Which would mean that Toronto's checking line would have to pull a triple
shift.
The Wings' lines usually look like this:
 
                      Gallant-Yzerman-Ciccarelli
 
                      Kozlov-Fedorov-Drake
 
                      Kennedy-Burr-Probert
 
                      Ysebaert-Primeau-Sheppard
 
Oh by the way:  Start praying! : )",-1
"

Does anyone know if there will be alternate games in cities where local
broadcast rights are being protected?  I'd really love to see the Bruins a
couple times, and with this pro-Patrick bias shown by ESPN something tells me
that I will have to wait until the conference finals to see them :-}.

-JPC
 
-- ",-1
"
Yes, a point well-taken ... however, even in areas that finally got
some games, there's something nagging in the back of your skull when
the network that has the national rights in its pocket says on its
sports news, ""There's an awesome overtime going on in Quebec City,
and we'll *try* to get you an update through the show ..."" when you
know that it's on a satellite's feedhorn somewhere up there ...


From today's Times, ABC got great ratings in Chicago and St. Louis (a
4.2), and the Kings-Flames got a 2.9 on the West Coast, but only a 2.2
in metro New York (i.e., the Devils squandered their newfound support
from a year ago when they played the Rangers )-;).  In comparison,
Seniors Golf did better ...


I fear that the overall national numbers will not be so great ...
I can't tell if ABC did any advance marketing or not, 'cos I don't
watch much TV ... the NHL should have made sure that it was solid
on cable before going on the air.  Even ESPN could've sold second
rights to third party systems (i.e., non-SportsChannel) since they
are not making any extra money by sitting on the games ... hockey
fans will not necessarily be watching pre-season beach volleyball
if playoffs games aren't being shown somewhere ...

gld",-1
"
  Actually, what I think has become more evident, is that you are determined to
  flaunt your ignorance at all cost.  Jagr did not have a better season than
  Francis ... to suggest otherwise is an insult to those with a modicum of
  hockey knowledge.  Save your almost maniacal devotion to the almighty
  plus/minus ... it is the most misleading hockey stat available.

  Until the NHL publishes a more useful quantifiable statistic including ice
  time per game and some measure of its ""quality"" (i.e., is the player put out
  in key situations like protecting a lead late in the game; is he matched up
  against the other team's top one or two lines; short-handed, etc), I would
  much rather see the +/- disappear altogether instead of having its dubious
  merits trumpeted by those with little understanding of its implications.

  Brad

-- 
------------------------------------------------------------------------------
  Brad K. Gibson                           INTERNET: gibson@geop.ubc.ca
  Dept. of Geophysics & Astronomy         
  #129-2219 Main Mall                      PHONE: (604)822-6722
  University of British Columbia           FAX:   (604)822-6047
  Vancouver, British Columbia, Canada
  V6T 1Z4",-1
"
If life were so simple!  Savard has not played in three of the last 
four games and they are still playing like crap.  Montreal's problems
run deeper than Savard (and Mouton) unfortunately; I hope they can
get their act together before the playoffs.

The line-up in their game coming up against PittsburgH is said to be
the one they're likely to use for the playoffs.  Let's hope they can
forget about the nice weather we're having and play hockey.",-1
"
Before I begin lambasting Don Cherry, let me first say that I've been sort of
a Cherry fan for a while...admittedly stuff he says has to be taken lightly,
but he's more-or-less harmless.  On Saturday, however, he crossed the lines of
good taste:


This is the best he can do?!!  Gee Don, tremendous amounts of professionalism
here.  The CBC looks just as bad as he looks foolish letting him get away with
this nonsense...making fun of names??  It's bad enough that he makes asinine
blanket statements about European players, but he's now resorted to making fun
of their names too?  He sounded like an idiot, much like he did last week
when he said that Teemu would never make it to his 'Rock 'em, Sock 'em' video
until he dropped the gloves...


Well, what he _said_ was that even though he's been around the league for quite
some time, he still doesn't know who's where w.r.t. conference and division
names.  HELLO??!! McFly??  The names have been around for a couple of decades
or so....he also invited the audience to ""Name the teams in the Wales...quick,
quick!"" Followed by ""Ah, you don't know, I don't know....""  

Sorry Don.  Wrong on this one.


This was absolutely hilarious.

Don's argument about the basketball and baseball brawls was fairly
good...unfortunately he neglected to mention the fines that were levelled in
the NBA case.  Serious money...oh well, he's never been one for objectivity,
has he?

Don's question to Gretzky:
",-1
"
During the regular season, when the intensity is down, not many teams
have forwards who will continually go and park themselves in front of
the opposing teams net...and the inadequacy of the Leafs defense in
this regard thus didn't matter...however, the playoffs are a different
story...every good team is going to have players who are going to
become potted plants in front of Potvin...and the Leafs relatively
unphysical defensive core will finally be exposed as weak an inept.

Hard work will go a long way during the regular season...almost
to 100 points...and the Leafs deserve credit for that...but in the 
playoffs talent matters, because everyone begins working hard.",-1
"

If anybody is having problems following the thread be sure to ask the
origonal poster to rectify your misunderstanding.",-1
"
These new rule changes are great!  However, I think that your rules are
MUCH too complicated.  How will the normal average fan be able to count
how many fouls a player has?  And then we would even have to remember the
names of the players, in order to determine who drew the foul!  And, of
course, there will have to be new ""sub-positions"", like the power center
who just sits in the slot until the (blue, of course) puck comes near him,
and the ""shooting defenseman"" and the ""point defenseman"".  Finally, we'll
be able to keep stats on the best and the worst penalty-shot takers. 
Since almost everyone on the ice will be getting fouled, we'll be able to
see Ulf Samuellson (sp?) and Tie Domi miss penalty shots like crazy.  

;-) ;-) ;-)

--
    Keith Keller				LET'S GO RANGERS!!!!!
						LET'S GO QUAKERS!!!!!
	kkeller@mail.sas.upenn.edu		IVY LEAGUE CHAMPS!!!! UNIVERSAL RESOURCES &lt;UVR> TO VOTE ON MERGER Universal Resources Corp said it is holding a special shareholders meeting this morning to vote",2
"Well, I will have to change the scoring on my playoff pool.  Unfortunately
I don't have time right now, but I will certainly post the new scoring
rules by tomorrow.  Does it matter?  No, you'll enter anyway!!!  Good!

--
    Keith Keller				LET'S GO RANGERS!!!!!
						LET'S GO QUAKERS!!!!!
	kkeller@mail.sas.upenn.edu		IVY LEAGUE CHAMPS!!!! BELVEDERE CORP &lt;BLV> 4TH QTR LOSS Oper",3
"At the Lester Patrick Awards lunch, Bill Torrey mentioned that one of his
options next season is to be president of the Miami team, with Bob Clarke
working for him.  At the same dinner, Clarke said that his worst mistake
in Philadelphia was letting Mike Keenan go -- in retrospect, almost all
players came realize that Keenan knew what it took to win.  Rumours are
now circulating that Keenan will be back with the Flyers.

Nick Polano is sick of being a scapegoat for the schedule made for the
Red Wings; After all, Bryan Murray approved it.

Gerry Meehan and John Muckler are worried over the Sabres' prospects;
Assistant Don Lever says that the Sabres have to get their share now,
because a Quebec dynasty is emerging ...

The Mighty Ducks have declared that they will not throw money around
loosely to buy a team.

Oilers coach Ted Green remarked that ""There some guys around who can
fill Tie Domi's skates, but none who can fill his helmet.""

Senators' Andrew McBain told off a security guard at Chicago Stadium
who warned him of the stairs leading down to the locker room; McBain
mouthed off at him, after all being a seasoned professional ... and
tumbled down the entire steep flight.

gld CARTERET SAVINGS&lt;CBC> COMPLETES SALE OF BRANCHES Carteret Savings Bank said it has completed the previously announced sale of six Virginia branches to Charter Federal Savings and Loan Association &lt;CHFD>. Carteret said",6
"
Please count me in also...

Just can't tell you how excited I was when the Islanders beat the Rangers
in overtime on last Friday!!! HARRIS CUTS STAKE",1
"



This is known as the Savard syndrome - and we are talking Denis, not Serge.
No team will ever win squat with the likes of Denis Savard in their lineup.


They could tell Savard to stay home and watch the games on TV.



Sounds like #12 to me.

cordially, as always, 

rm
 ACCEPTANCE INSURANCE HOLDINGS INC &lt;ACPT> YEAR Oper",6
"
First, I enjoyed reading your post.  Second, I disagree with the Pen's weak
spot being defense and goaltending - for a couple of reasons.  Barrasso has
had a spectacular year - no slow start, consistently sharp, GAA < 3.0, and 
leads the league in wins.  Tommy deserves the Vezina.  Given the lack of 
respect he commands, though, I doubt he will win it.  The other reason 
concerns the Pens' team defense.  They are hovering around 3rd or 4th in the
fewest goals allowed.  That is a big improvement for them, and it indicates
that they are playing better team defense.


We'll see.  It'll be fun. ANZ BANK IN N.Z. RAISES INDICATOR LENDING RATE The Australia and New Zealand Banking Group",4
"


     Depends on what you mean by classy. From what I've heard about
him, he was about as classy as Harold Ballard.  Only difference was
that back then almost all the owners were like that, so he seemed okay
by comparison.  Read the book ""Net Worth"" for one view of what Smythe
(and Norris and Adams and Campbell) were like. 



     Even more specifically, I think what Roger was saying (and I said
it previously too) is that these are NOT the people who made the
league great, so why should divisions, conferences etc. be named after
them instead of Morenz, Vezina, Howe, Orr etc., the people who DID
make it great.  Instead, the NHL has chosen to immortalize the men who
got rich off of the men who made the game great.  
 MARKET WELCOMES LOWER AUSTRALIAN PAYMENTS DEFICIT The Australian dollar rose more than 40 points and money market interest rates",3
"* The Keenan hiring is precipitated by the loss of an anticipated $5M
in playoff revenue and fears of losing season ticket-holders (!), plus
Paramount chief Stan Jaffe's chip against the Flyers over l'Affaire
Lindros last autumn.  Add to this that Neilsen might return as an
assistant coach [Gerald, what'd I say earlier today??], and Roger
conferred with Jaffe on the hiring.  This hiring by Jaffe went over
the head of MSG, Inc. (Par. subsidiary) head Bob Gutkowski and over
the head and the protests of Pres./GM Neil Smith.

* MSG is making the announcement on Saturday to get back at the
Islanders for making the playoffs (i.e., steal the press).

* Flyers owner Ed Snyder is livid and beside himself over this.

* Keenan will make up to $900,000/yr.

* Gary Bettman has appointed an independent consul to look at
Gil Stein's admission into the Hall of Fame.

* New crease colours, rather than blue?

* The Oilers will charge to eat in the Press Room next year.

gld &lt;MICROTEL INC> MAKES ACQUISITION Microtel Inc said it has completed the acquisition of &lt;American Teledata Corp> and its US Dial subsidiary, which provide long distance",2
"
Do you realize how many smiles are crossing faces after you wrote that?
(-;

gld LINCOLN NATIONAL",1
"


Well, it seems that the Habs have been much talked-about of late, so here's my
$0.02.  These guys have absolutely no concept of how to play in front of the
damn net!!!  Watch them in the offensive zone, especially on the powerplay. 
Damphousse or Lebeau will skate all over the bloody zone, maybe pass to the
point, get it back, skate some more, pass it around....BUT WHERE'S THE SHOT??!
Answer: the shot is totally useless because they lack a forward who stands
in front of the net a la` Neely, Shanahan, Tocchet, etc etc.  Too bad 
Demers won't put Dipietro or LeClair on the powerplay more often.  Dammit,
even Ewen would at least cause some disruptions.  Montreal desperately needs
a power forward with some talent, IMO.

Then watch them in their own zone. Patrick Roy is screened on everything. Say
what you want about his performance; IMNSHO he cannot stop what he cannot see. 
And Montreal's defence does a miserable job of clearing the front of the net. 
Last night against Washington Roy played a *great* game.  The first goal came
on the most ridiculous goalmouth scramble I've seen in a long time, and he
didn't have a hope in hell of stopping the shot.  The second goal came on a
deflection of a shot he only partially saw anyway.  Pathetic defence.  The
third goal was EN.

No wonder he gets pissed off at his defencemen.
 TRIANGLE MICROWAVE &lt;TRMW> IN TALKS ON BUYOUT Triangle Microwave Inc said it is involved in talks on its possible purchase by a ""substantial U.S. company"" it did not identify. Triangle said no agreement has yet",2
"
	You know what my answer will be: Hrivnak! The choice is obvious.


 INVESTOR",8
"
	The South Florida Colons.

	:)
 FED",3
"



Good comeback, Rog.  Your quick wit and intelligence continues to
amaze everyone.
 SETON",2
